CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,MonthsWithPurchases,Recency_score,Recency_range,Frequency_score,Frequency_range,Monetary_score,Monetary_range,Final_Score,Business_Category,CutoffDate
17263,208,1,26.580000000000002,2024-05-15 14:32:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17265,138,2,160.93,2024-07-24 10:49:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",323,Bronce,2024-12-10
17266,2,3,152.07,2024-12-07 14:12:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17267,127,2,89.9,2024-08-04 17:22:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",322,Bronce,2024-12-10
17268,107,4,6.04,2024-08-24 10:06:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",331,Ocasional,2024-12-10
17272,42,4,132.49,2024-10-28 16:37:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
17274,35,1,32.6,2024-11-04 13:16:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17277,227,2,156.72,2024-04-26 12:47:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",223,Ocasional,2024-12-10
17278,241,1,70.46000000000001,2024-04-12 13:10:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
17279,57,1,60.629999999999995,2024-10-13 11:58:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17282,130,3,162.94,2024-08-01 14:29:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",333,Bronce,2024-12-10
17284,60,6,257.58,2024-10-10 14:38:00,5,4,"(40.0, 95.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",444,Oro,2024-12-10
17286,21,1,49.57,2024-11-18 12:47:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17287,26,7,309.65,2024-11-13 13:27:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
17288,9,7,224.21,2024-11-30 16:09:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
17289,31,3,184.91,2024-11-08 12:01:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17290,3,2,177.46,2024-12-06 12:38:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
17291,309,1,7.65,2024-02-04 13:04:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17293,8,9,296.59,2024-12-01 14:37:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
17295,28,3,122.66,2024-11-11 10:49:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
17297,17,1,73.45,2024-11-22 14:43:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17298,101,2,49.09,2024-08-30 16:43:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
17299,11,4,71.98,2024-11-28 12:01:00,4,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
17301,21,1,53.230000000000004,2024-11-18 13:43:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17302,14,5,167.92,2024-11-25 09:36:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17303,362,1,94.94,2023-12-13 13:32:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
17306,10,18,94.43,2024-11-29 12:14:00,10,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",2,"(55.879999999999995, 123.979)",552,Plata,2024-12-10
17309,95,1,31.5,2024-09-05 15:20:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17311,78,2,117.83,2024-09-22 14:11:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17312,138,3,23.82,2024-07-24 11:52:00,1,3,"(96.0, 161.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",331,Ocasional,2024-12-10
17313,31,1,38.160000000000004,2024-11-08 15:45:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17314,24,8,224.5,2024-11-15 09:41:00,7,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
17315,1,38,1097.28,2024-12-08 12:15:00,13,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17317,46,3,29.02,2024-10-24 17:19:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",431,Bronce,2024-12-10
17320,100,3,173.64000000000001,2024-08-31 13:31:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",333,Bronce,2024-12-10
17321,8,2,186.41,2024-12-01 13:41:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
17323,15,7,157.96,2024-11-24 17:29:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17324,17,4,102.35,2024-11-22 10:34:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
17325,280,1,6.5,2024-03-04 13:09:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17329,14,2,79.21000000000001,2024-11-25 14:24:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17330,22,2,25.68,2024-11-17 08:56:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17331,123,1,10.95,2024-08-08 11:55:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
17333,85,1,31.73,2024-09-15 10:11:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17334,303,2,9.03,2024-02-10 14:59:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17337,151,4,491.22,2024-07-11 14:55:00,4,3,"(96.0, 161.999)",3,"(3.0, 4.999)",5,"(319.69, 18543.791)",335,Plata,2024-12-10
17338,17,8,1180.47,2024-11-22 14:23:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17339,94,2,15.32,2024-09-06 13:29:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17340,29,9,931.71,2024-11-10 10:45:00,7,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17341,156,3,140.13,2024-07-06 12:33:00,2,3,"(96.0, 161.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",333,Bronce,2024-12-10
17343,356,1,79.94,2023-12-19 15:07:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
17344,46,1,63.22,2024-10-24 12:56:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17345,15,5,181.75,2024-11-24 15:03:00,3,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17346,3,15,816.36,2024-12-06 12:18:00,9,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17347,86,1,1.06,2024-09-14 13:12:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17348,14,5,249.4,2024-11-25 11:25:00,3,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
17349,179,1,26.54,2024-06-13 14:29:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17350,8,4,131.32,2024-12-01 15:47:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17351,36,3,111.84,2024-11-03 18:45:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
17353,129,2,2.9,2024-08-02 17:19:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
17354,50,1,20.64,2024-10-20 10:34:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17356,312,1,15.84,2024-02-01 11:07:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17357,24,2,115.78999999999999,2024-11-15 16:30:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17358,304,2,132.26,2024-02-09 16:57:00,2,1,"(236.0, 374.001)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",123,Abandonador,2024-12-10
17359,11,1,31.17,2024-11-28 14:37:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17360,17,3,218.78,2024-11-22 13:11:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
17361,49,3,140.18,2024-10-21 15:43:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
17362,239,2,89.94,2024-04-14 14:43:00,2,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
17364,0,11,803.89,2024-12-09 09:00:00,7,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17365,12,8,598.92,2024-11-27 12:13:00,7,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17367,238,1,47.67,2024-04-15 14:21:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17368,23,8,209.45,2024-11-16 15:26:00,5,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",3,"(123.98, 211.349)",553,Oro,2024-12-10
17370,72,4,33.95,2024-09-28 10:14:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",431,Bronce,2024-12-10
17371,17,3,194.85999999999999,2024-11-22 13:30:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17372,40,8,402.04,2024-10-30 11:37:00,5,4,"(40.0, 95.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",455,Platino,2024-12-10
17373,40,4,90.69,2024-10-30 15:28:00,4,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
17374,218,2,59.89,2024-05-05 09:05:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",222,Bronce,2024-12-10
17375,199,3,144.68,2024-05-24 15:45:00,3,2,"(162.0, 235.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",233,Bronce,2024-12-10
17376,70,2,61.2,2024-09-30 12:36:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17377,23,20,754.3100000000001,2024-11-16 11:17:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17379,11,1,70.15,2024-11-28 13:56:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17381,8,29,124.93,2024-12-01 11:59:00,13,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",3,"(123.98, 211.349)",553,Oro,2024-12-10
17382,65,1,17.1,2024-10-05 13:05:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17383,4,1,56.23,2024-12-05 17:36:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Nuevo,2024-12-10
17384,19,2,42.91,2024-11-20 15:48:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17385,14,1,52.77,2024-11-25 11:02:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17386,7,6,39.660000000000004,2024-12-02 11:28:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",1,"(-0.001, 55.879)",541,Bronce,2024-12-10
17387,19,2,118.73,2024-11-20 11:00:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17388,77,4,70.47,2024-09-23 10:31:00,4,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
17389,0,34,1125.07,2024-12-09 09:38:00,11,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17391,163,2,2.12,2024-06-29 09:58:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17392,307,2,167.79,2024-02-06 12:48:00,2,1,"(236.0, 374.001)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",123,Abandonador,2024-12-10
17394,219,1,13.77,2024-05-04 13:22:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17396,39,6,87.34,2024-10-31 14:12:00,3,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",542,Plata,2024-12-10
17397,22,2,200.25,2024-11-17 14:08:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
17398,114,3,144.6,2024-08-17 09:48:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",333,Bronce,2024-12-10
17400,126,5,436.6,2024-08-05 15:38:00,4,3,"(96.0, 161.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",345,Oro,2024-12-10
17402,4,13,303.75,2024-12-05 10:15:00,9,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
17403,36,1,86.85,2024-11-03 15:18:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17405,1,3,194.74,2024-12-08 17:12:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17406,334,3,660.14,2024-01-10 15:07:00,2,1,"(236.0, 374.001)",3,"(3.0, 4.999)",5,"(319.69, 18543.791)",135,Abandonador,2024-12-10
17408,163,1,22.7,2024-06-29 12:53:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17409,184,2,83.83,2024-06-08 10:36:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",222,Bronce,2024-12-10
17410,16,5,152.41,2024-11-23 15:46:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17411,12,3,125.93,2024-11-27 14:25:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17412,2,7,149.76,2024-12-07 11:36:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17414,43,2,2.55,2024-10-27 12:13:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17415,79,1,174.78,2024-09-21 12:50:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",423,Plata,2024-12-10
17416,29,7,295.39,2024-11-10 12:47:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
17418,42,2,74.84,2024-10-28 13:00:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17419,11,12,651.83,2024-11-28 13:47:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17420,50,3,92.77,2024-10-20 14:52:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
17422,16,6,97.53,2024-11-23 13:27:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",542,Plata,2024-12-10
17423,46,2,45.76,2024-10-24 13:36:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17425,19,2,48.11,2024-11-20 15:30:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17426,8,6,442.01,2024-12-01 18:07:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
17427,71,1,8.33,2024-09-29 11:29:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17428,0,27,922.99,2024-12-09 09:45:00,13,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17429,128,3,73.98,2024-08-03 13:22:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",332,Ocasional,2024-12-10
17430,32,2,24.17,2024-11-07 09:24:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17431,314,1,62.98,2024-01-30 14:36:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
17432,18,2,111.28,2024-11-21 17:33:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17433,88,1,80.99,2024-09-12 14:24:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17434,2,7,268.02,2024-12-07 13:16:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
17436,1,2,14.2,2024-12-08 12:30:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17438,253,1,70.25,2024-03-31 10:26:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
17440,156,3,3.39,2024-07-06 11:54:00,2,3,"(96.0, 161.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",331,Ocasional,2024-12-10
17442,36,6,249.96,2024-11-03 09:17:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
17446,176,2,3.6499999999999995,2024-06-16 10:42:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17447,40,2,47.22,2024-10-30 14:18:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17449,2,7,635.43,2024-12-07 16:56:00,6,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
17450,8,46,796.76,2024-12-01 13:29:00,12,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
17451,1,6,163.6,2024-12-08 15:02:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17453,17,2,51.24,2024-11-22 09:42:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17454,192,4,113.55,2024-05-31 13:58:00,4,2,"(162.0, 235.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",232,Ocasional,2024-12-10
17455,203,1,16.0,2024-05-20 12:31:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
17456,366,1,21.81,2023-12-09 15:23:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17457,126,5,48.449999999999996,2024-08-05 12:48:00,5,3,"(96.0, 161.999)",4,"(5.0, 7.999)",1,"(-0.001, 55.879)",341,Bronce,2024-12-10
17458,15,1,99.59,2024-11-24 13:01:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17459,43,2,98.72,2024-10-27 13:25:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17460,94,6,114.01,2024-09-06 15:04:00,5,4,"(40.0, 95.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",442,Plata,2024-12-10
17461,22,3,151.31,2024-11-17 10:21:00,1,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17462,60,2,80.33,2024-10-10 13:56:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
17463,16,5,421.57,2024-11-23 13:40:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
17464,158,1,15.59,2024-07-04 13:19:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
17466,10,2,130.31,2024-11-29 13:15:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
17468,10,2,3.35,2024-11-29 15:33:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
17469,16,5,164.93,2024-11-23 13:15:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17470,44,5,74.0,2024-10-26 12:42:00,5,4,"(40.0, 95.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",442,Plata,2024-12-10
17472,191,3,201.73,2024-06-01 14:57:00,2,2,"(162.0, 235.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",233,Bronce,2024-12-10
17475,79,1,23.18,2024-09-21 14:55:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17480,77,1,28.630000000000003,2024-09-23 11:39:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17481,3,4,169.33,2024-12-06 12:28:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
17483,65,3,65.61,2024-10-05 13:10:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
17486,261,1,40.46,2024-03-23 14:00:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17489,58,2,20.47,2024-10-12 08:56:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17490,0,7,177.13,2024-12-09 09:08:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
17491,1,10,306.47,2024-12-08 16:18:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
17492,248,1,39.34,2024-04-05 15:21:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17495,7,2,81.66,2024-12-02 12:08:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
17496,359,1,42.05,2023-12-16 08:39:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17498,75,1,22.59,2024-09-25 12:25:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
17499,290,1,46.35,2024-02-23 09:14:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
17500,17,3,263.25,2024-11-22 14:25:00,1,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
17501,220,2,59.85,2024-05-03 09:47:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",222,Bronce,2024-12-10
17502,9,4,69.87,2024-11-30 13:13:00,1,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
